weatherId,country,location,date,time,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,description,icon,stations
88,Spain,Montmeló,5/22/2011,12:00:00,26.7,12.2,20.3,26.2,12.2,20.3,9.4,53.4,0,0,0,,,,,15.4,177.5,1019.7,28.5,13.6,341.8,29.4,10,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
89,Spain,Montmeló,5/13/2012,12:00:00,22.9,17.9,20.2,22.9,17.9,20.2,15.4,74.4,1.573,100,12.5,rain,,,,22.9,115.6,1019.5,46.8,12.6,243.2,21.1,8,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
90,Spain,Montmeló,5/12/2013,12:00:00,19,14,16.3,19,14,16.3,10.8,70.9,0.613,100,4.17,rain,,,53.6,22.1,137.6,1020.8,53.9,12.5,300.6,25.9,9,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
91,Spain,Montmeló,5/11/2014,12:00:00,24.8,15.8,19,24.8,15.8,19,14,74.7,0.1,100,8.33,rain,,,38.9,23.8,125.8,1016.8,42.4,11.5,245.5,21,9,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
92,Spain,Montmeló,5/10/2015,12:00:00,28.9,15.2,21.2,28.3,15.2,21.1,14,68,0,0,0,,0,0,36.4,21.2,217.4,1023.9,36.5,11.6,301.8,26,9,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
93,Spain,Montmeló,5/15/2016,12:00:00,22.8,13.6,18,22.8,13.6,18,13,74.2,0,0,0,,0,0,31.7,22.7,115.3,1017.2,30.9,13.3,251.1,21.7,8,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
94,Spain,Montmeló,5/14/2017,12:00:00,24,15.2,20,24,15.2,20,11.7,60.4,0,0,0,,0,0,27.4,19.9,120,1022.4,40.6,12.1,270.3,23.5,8,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08184099999,LELL,08181099999,08176399999"
95,Spain,Montmeló,5/13/2018,13:10:00,16.6,9.4,12.9,16.6,8.3,12.8,8.3,74.4,28.709,100,66.67,rain,0,0,36.4,17.5,199,1015.1,64.4,11.7,172,14.9,9,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D1298,08186099999,08180099999,08184099999,LELL,08181099999,08176399999"
96,Spain,Montmeló,5/12/2019,13:10:00,21.5,10.5,16.1,21.5,10.5,16.1,10.3,70.8,0,0,0,,0,0,29.9,21.7,129,1022,19.8,11.3,302.8,26.3,9,,Clear,Clear conditions throughout the day.,clear-day,"D1298,08186099999,08180099999,08184099999,LELL,08181099999,08176399999"
97,Spain,Montmeló,8/16/2020,13:10:00,28.9,20.5,25.1,31.3,20.5,25.9,20.3,75.7,0,0,0,,0,0,31.3,20.1,107.1,1011.2,45.6,10.9,239.5,20.6,8,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D1298,08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
98,Spain,Montmeló,5/9/2021,13:00:00,22.3,12.2,17.5,22.3,12.2,17.5,13.3,76.9,0,0,0,,0,0,30.6,18.4,81.2,1009.9,61.8,10.5,200.4,17.1,6,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D1298,08186099999,08180099999,08184099999,LELL,08181099999,08176399999"
99,Spain,Montmeló,5/22/2022,13:00:00,35.3,17.1,26.1,32.9,17.1,25.1,8.2,38.5,0,0,0,,0,0,35.6,27.9,228.8,1012.3,2.3,11.5,291.3,25.3,8,,Clear,Clear conditions throughout the day.,clear-day,"D1298,08184099999,LELL,08181099999,08176399999"
100,Spain,Montmeló,6/4/2023,13:00:00,24.8,15.1,19.5,24.8,15.1,19.5,14.6,74.1,0,0,0,,0,0,29.9,20.7,148.2,1015,49,11.3,245.8,21.1,9,,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D1298,08184099999,E9530,LELL,08181099999,08176399999"
101,Spain,Montmeló,6/23/2024,13:00:00,24.9,20.5,23,0,0,29.9,16.4,68.3,0,0,0,,,,16.9,15.5,200.2,1017.8,19.9,14.4,,,,,Clear,,clear-day,
102,Turkey,Istanbul,8/21/2005,15:00:00,26.4,19.8,23.1,26.4,19.8,23.1,18.1,74,0.786,100,4.17,rain,,,,29,348.7,1013,61.5,10.8,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"1,706,309,999,917,060,000,000"
103,Turkey,Istanbul,8/27/2006,15:00:00,31.5,22.4,27,31,22.4,27.2,18,60.8,0,0,0,,,,,17.2,209.5,1008.3,0,9.9,,,,,Clear,Clear conditions throughout the day.,clear-day,"1,706,309,999,917,060,000,000"
104,Turkey,Istanbul,8/26/2007,12:00:00,34,23.6,27.7,33.6,23.6,28.5,20.2,66.9,0,0,0,,,,,39.1,355,1014.2,37.1,10.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"170,630,999,991,706,000,000,000,000,000,000"
105,Turkey,Istanbul,5/11/2008,12:00:00,16.8,8.8,13.2,16.8,6.9,13.1,7.7,70.6,0,0,0,,,,,23.1,18.4,1018.8,32.1,9.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,706,309,999,917,060,000,000"
106,Turkey,Istanbul,6/7/2009,12:00:00,29.5,18.8,24.8,28.2,18.8,24.4,10.9,44.1,0,0,0,,,,,12.2,182.5,1013.2,50,10,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,706,309,999,917,060,000,000"
107,Turkey,Istanbul,5/30/2010,11:00:00,26.6,18.6,23,26.6,18.6,23,16.1,66.5,0,0,0,,,,,17.7,335.8,1013.5,38,10.4,322.1,27.8,10,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17059099999,17060099999"
108,Turkey,Istanbul,5/8/2011,12:00:00,17.8,6.9,11.8,17.8,4.3,11.4,5.7,67.1,0,0,0,,,,,31.9,6.4,1017.2,52.9,12,282.5,24.4,10,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17061099999,17059099999,17060099999"
109,Turkey,Istanbul,11/15/2020,10:10:00,13.1,9.7,11.8,13.1,9.3,11.8,9.5,86.2,3.479,100,8.33,rain,0,0,,13.7,7.7,1023.7,79.3,12,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
110,Turkey,Istanbul,10/10/2021,12:00:00,17,15.8,16.3,17,15.8,16.3,14.2,87.4,0.09,100,4.17,rain,0,0,37.3,24.3,37.7,1021.4,87.8,10.2,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LTBA,17063099999,17061099999,17064099999,17059099999,17060099999"
111,Monaco,Monte-Carlo,5/10/1970,\N,13.9,12.2,13,13.9,12.2,13,8.1,73.3,0,0,0,,,,,35.3,274.6,1008.9,78.8,15.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,16153099999
112,Monaco,Monte-Carlo,5/23/1971,\N,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,
113,Monaco,Monte-Carlo,5/14/1972,\N,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,,,,
114,Monaco,Monte-Carlo,6/3/1973,\N,22.2,16.1,19.4,22.2,16.1,19.4,16.2,81.9,0,0,0,,,0,,21,81.1,1017.4,48.4,9.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,690,099,999,161,530,000,000,000,000,000,000,000,000,000"
115,Monaco,Monte-Carlo,5/26/1974,\N,20.1,14.1,17.6,20.1,14.1,17.6,10,61.5,0,0,0,,,,,13.7,274.3,1019,51.4,12.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76,900,999,991,615,300,000,000,000,000,000"
116,Monaco,Monte-Carlo,5/11/1975,\N,15.1,11.7,13.6,15.1,11.7,13.6,10.8,83.7,11.083,100,8.33,rain,,0,,41.6,43.8,1009.2,86.2,9.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"769,009,999,916,153,000,000,000,000,000,000,000,000,000,000,000,000,000"
117,Monaco,Monte-Carlo,5/30/1976,\N,20.2,15.1,18.1,20.2,15.1,18.1,14.7,80.8,0,0,0,,,0,,20.4,86.2,1017.1,42.8,10.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76,900,999,991,615,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
118,Monaco,Monte-Carlo,5/22/1977,\N,19.1,13.1,16.5,19.1,13.1,16.5,11.3,72.4,0,0,0,,,,,25.9,57.2,1017,60.4,12.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"769,009,999,916,153,000,000,000,000,000,000,000,000,000,000,000,000,000"
119,Monaco,Monte-Carlo,5/7/1978,\N,16,10.4,13.2,16,10.4,13.2,10.8,85.6,0,0,0,,,90,,18.4,51.3,1006.5,65.1,11.2,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"769,009,999,916,153,000,000,000,000,000,000,000,000,000,000,000,000,000"
120,Monaco,Monte-Carlo,5/27/1979,\N,20.1,14.6,17.4,20.1,14.6,17.4,14.9,85.8,1.331,100,4.17,rain,,0,,22,200,1014.7,74.9,10.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"769,009,999,916,153,000,000,000,000,000,000,000,000,000,000,000,000,000"
121,Monaco,Monte-Carlo,5/18/1980,\N,17,10.9,13.9,17,10.9,13.9,10.4,79.8,0,0,0,,,48.3,,23.8,345.5,1012.2,67,11.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,690,099,999,161,530,000,000,000,000,000,000,000,000,000"
122,Monaco,Monte-Carlo,5/31/1981,\N,23.1,15.2,19.8,23.1,15.2,19.8,12.9,65.1,0,0,0,,,,,18.8,58.6,1018.2,16.7,11,,,,,Clear,Clear conditions throughout the day.,clear-day,"7,684,099,999,076,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
123,Monaco,Monte-Carlo,5/23/1982,\N,21.2,16.1,18.6,21.2,16.1,18.6,16.4,87.4,1.835,100,4.17,rain,,,,33.9,249.6,1012.3,68.1,8.2,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"768,409,999,907,690,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
124,Monaco,Monte-Carlo,5/15/1983,\N,20.1,14.9,17.4,20.1,14.9,17.4,14.9,85.6,3.062,100,4.17,rain,,27,,36.7,61,1010.1,87.5,12.4,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"768,409,999,907,690,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
125,Monaco,Monte-Carlo,6/3/1984,\N,17,12.9,15.1,17,12.9,15.1,12.9,87.5,7.243,100,4.17,rain,,5.6,,37.8,123.9,1010,74.3,8.3,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"768,409,999,907,690,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
126,Monaco,Monte-Carlo,5/19/1985,\N,18.1,13.9,15.4,18.1,13.9,15.4,12.2,81.5,0.07,100,4.17,rain,,,,18.4,49.2,1017.8,88.7,10.8,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"768,409,999,907,690,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
127,Monaco,Monte-Carlo,5/11/1986,\N,19.6,13.1,16.8,19.6,13.1,16.8,14.1,84.7,0,0,0,,,,,11.7,160,1021.4,44,10.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"768,409,999,907,690,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
128,Monaco,Monte-Carlo,5/31/1987,\N,21,16.8,18.5,21,16.8,18.5,13.8,74.7,0,0,0,,,,,22.5,84.7,1015.8,49.6,12.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76,840,999,990,769,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
129,Monaco,Monte-Carlo,5/15/1988,\N,20.2,16.3,18,20.2,16.3,18,16,88,0.781,100,4.17,rain,,,,14.8,264.2,1010,71.4,11.4,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"768,409,999,907,690,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
130,Monaco,Monte-Carlo,5/7/1989,\N,19.9,14.8,17.3,19.9,14.8,17.3,12.6,76.3,0,0,0,,,,,40.1,71.9,1013.6,71.5,9.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76,840,999,990,769,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
131,Monaco,Monte-Carlo,5/27/1990,\N,21.2,15.1,17.7,21.2,15.1,17.7,14.1,79.7,1.286,100,8.33,rain,,,,22.3,31.1,1017.4,65.1,12.2,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76,840,999,990,769,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
132,Monaco,Monte-Carlo,5/12/1991,\N,17.1,10,14.2,17.1,8.1,14.2,11.8,85.4,0,0,0,,,,,24.2,67.3,1013.9,55,10.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"768,409,999,907,690,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
133,Monaco,Monte-Carlo,5/31/1992,\N,22.6,16.7,19.7,22.6,16.7,19.7,17.5,87.2,0.156,100,4.17,rain,,,,20.9,70.3,1012.2,68.1,8.1,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"7,684,099,999,076,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
134,Monaco,Monte-Carlo,5/23/1993,\N,20.3,12.5,17,20.3,12.5,17,12.2,74.1,0,0,0,,,,,13.6,69.8,1018.4,37.1,10.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"768,409,999,907,690,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
135,Monaco,Monte-Carlo,5/15/1994,\N,19.2,12.3,16.2,19.2,12.3,16.2,12.3,78.6,0,0,0,,,,,22.6,73.1,1015.7,57.1,11.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,684,099,999,076,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
136,Monaco,Monte-Carlo,5/28/1995,\N,22.5,13.1,17.9,22.5,13.1,17.9,14.7,81.9,0,0,0,,,,,12.3,125.5,1021.7,34.3,9.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,684,099,999,076,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
137,Monaco,Monte-Carlo,5/19/1996,\N,17.9,15.9,16.6,17.9,15.9,16.6,14.7,88.7,0.161,100,4.17,rain,,,,48.2,190.6,1010.4,72.6,8.2,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"7,684,099,999,076,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
138,Monaco,Monte-Carlo,5/11/1997,\N,17.7,12.1,14.7,17.7,12.1,14.7,8.9,69.3,0,0,0,,,,,32.8,40.2,1020.4,71.8,10.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76,840,999,990,769,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
139,Monaco,Monte-Carlo,5/24/1998,\N,21,15.5,18.3,21,15.5,18.3,15.1,82.3,0,0,0,,,,,19.5,63.8,1009.1,62.3,9.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"768,409,999,907,690,000,000,000,000,000,000,000,000,000,000,000,000,000"
140,Monaco,Monte-Carlo,5/16/1999,\N,21.4,16.7,19,21.4,16.7,19,15.5,80.5,0,0,0,,,,,18.5,157.2,1010.3,55.9,13.8,,,,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"7,684,099,999,076,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
141,Monaco,Monte-Carlo,6/4/2000,\N,25.1,19.8,22.8,25.1,19.8,22.8,17.4,71.6,0,0,0,,,,,14.4,77.5,1018.9,17.1,8.5,,,,,Clear,Clear conditions throughout the day.,clear-day,"7,684,099,999,076,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
142,Monaco,Monte-Carlo,5/27/2001,\N,24.3,19,21.8,24.3,19,21.8,15.2,66.7,0,0,0,,,,,17.9,67.2,1021.6,34.1,19.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,684,099,999,076,900,000,000,000,000,000,000,000,000,000"
143,Monaco,Monte-Carlo,5/26/2002,\N,21.8,15,18.5,21.8,15,18.5,13.5,73.5,0,0,0,,,,,28.3,68,1008.2,36.8,28.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76,840,999,990,769,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
144,Monaco,Monte-Carlo,6/1/2003,\N,22.3,18.1,20,22.3,18.1,20,17.6,86.5,0,0,0,,0,0,,19.6,78.1,1012.7,57.3,12.7,,,,,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76,840,999,990,769,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
145,Monaco,Monte-Carlo,5/23/2004,\N,19.9,15.8,17.7,19.9,15.8,17.7,13.7,77.8,0.165,100,4.17,rain,,,,27.4,93.3,1013.7,59.7,23.7,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"7,684,099,999,076,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
146,Monaco,Monte-Carlo,5/22/2005,14:00:00,19.6,15.6,17.7,19.6,15.6,17.7,14.7,82.8,0,0,0,,0,0,37.4,25.7,86.5,1014.8,82.4,20.2,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,684,099,999,076,900,000,000,000,000,000,000,000,000,000"
147,Monaco,Monte-Carlo,5/28/2006,14:00:00,21.1,16.7,19.1,21.1,16.7,19.1,15.4,79.6,0,0,0,,0,0,21.5,12,121.8,1017.8,44.8,25.1,,,,,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"7,684,099,999,076,900,000,000,000,000,000,000,000,000,000"
148,Monaco,Monte-Carlo,5/27/2007,12:00:00,22,17.4,19.6,22,17.4,19.6,15.4,77.4,0.149,100,4.17,rain,,,53.6,37.5,239.7,1002.3,48.1,27.5,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"7,684,099,999,076,900,000,000,000,000,000,000,000,000,000"
149,Monaco,Monte-Carlo,5/25/2008,12:00:00,21.7,16.7,18.4,21.7,16.7,18.4,14.8,81.4,4.648,100,20.83,rain,,,71.4,37.6,63.7,1013.2,97,24,,,,,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"7,684,099,999,076,900,000,000,000,000,000,000,000,000,000"
150,Monaco,Monte-Carlo,5/24/2009,12:00:00,24.3,16.8,21.3,24.3,16.8,21.3,17.1,77.6,0,0,0,,0,0,18.4,14.8,93.9,1019.3,27.9,19.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76,840,999,990,769,000,000,000,000,000,000"
151,Monaco,Monte-Carlo,5/16/2010,12:00:00,20.1,13.3,17,20.1,13.3,17,9.1,59.8,0,0,0,,0,0,33.5,23.3,277.5,1007.7,68.6,33.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07684099999,LFMD,07690099999,16153099999,LFMN"
152,Monaco,Monte-Carlo,5/29/2011,12:00:00,22.2,16.9,19.9,22.2,16.9,19.9,11.5,59.4,0,0,0,,,,24.1,15.7,50.3,1017.3,13.6,37.2,353,30.6,10,,Clear,Clear conditions throughout the day.,clear-day,"07684099999,LFMD,07690099999,16153099999,LFMN"
153,Monaco,Monte-Carlo,5/27/2012,12:00:00,20.9,16.5,18.4,20.9,16.5,18.4,14.2,76.9,3.314,100,25,rain,,,31.7,22.7,9.9,1017,64.6,19.9,112.7,9.7,3,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07684099999,LFMD,07690099999,16153099999,LFMN"
154,Monaco,Monte-Carlo,5/26/2013,12:00:00,17.5,10.3,14.4,17.5,10.3,14.4,5.4,55.5,0,0,0,,0,0,33.5,19.1,57.4,1011.7,8.1,38.7,,,,,Clear,Clear conditions throughout the day.,clear-day,"07684099999,LFMD,07690099999,16153099999,LFMN"
155,Monaco,Monte-Carlo,5/25/2014,12:00:00,20.3,13.1,17.3,20.3,13.1,17.3,9.3,59.7,0,0,0,,,,29.5,24.1,272.8,1017.1,70.2,34.8,175.8,15.1,5,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07684099999,LFMD,07690099999,16153099999,LFMN"
156,Monaco,Monte-Carlo,5/24/2015,12:00:00,19.6,15.9,18,19.6,15.9,18,11.5,66,0.056,100,4.17,rain,0,0,23.2,15.9,162.6,1014.7,86.4,25.6,194.4,16.9,6,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07684099999,LFMD,07690099999,16153099999,LFMN"
157,Monaco,Monte-Carlo,5/29/2016,12:00:00,22.1,16.2,18.6,22.1,16.2,18.6,15,80.4,14.942,100,29.17,rain,0,0,46.7,30.8,226.6,1008.6,70.1,17.5,191.4,16.4,7,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07684099999,LFMD,07690099999,16153099999,LFMN"
158,Monaco,Monte-Carlo,5/28/2017,12:00:00,25.5,19.2,22.4,25.5,19.2,22.4,12.7,54.9,0,0,0,,0,0,20.5,11.9,73.6,1020.6,19.2,30.7,,,,,Clear,Clear conditions throughout the day.,clear-day,"07684099999,LFMD,07690099999,16153099999,LFMN"
159,Monaco,Monte-Carlo,5/27/2018,13:10:00,25.4,21.3,23,25.4,21.3,23,16,64.6,0,0,0,,0,0,45.5,25.6,55.7,1016.4,82.2,20.1,200.3,17.2,7,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07684099999,LFMD,E5975,07690099999,16153099999,LFMN"
160,Monaco,Monte-Carlo,5/26/2019,13:10:00,21,15.5,18.4,21,15.5,18.4,13.7,74.2,0.335,100,8.33,rain,0,0,21.1,13.9,238.1,1012.3,64.3,19.8,180.8,15.5,9,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07684099999,LFMD,E5975,07690099999,16153099999,LFMN"
161,Monaco,Monte-Carlo,5/23/2021,13:00:00,23.1,14.7,17.7,23.1,14.7,17.7,12.7,74,0,0,0,,0,0,50.1,35.4,52.5,1014.6,87.6,24.6,138.2,8.4,10,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07684099999,LFMD,E5975,07690099999,16153099999,LFMN"
162,Monaco,Monte-Carlo,5/29/2022,13:00:00,24,20.4,22.2,24,20.4,22.2,16.9,71.9,0.014,100,4.17,rain,0,0,44,31.4,159.6,1003.5,58.4,18.6,106.3,9.3,4,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07684099999,LFMD,E5975,07690099999,16153099999,LFMN"
163,Monaco,Monte-Carlo,5/28/2023,13:00:00,24.2,18.6,21.5,24.2,18.6,21.5,13.9,62.3,0,0,0,,0,0,37.2,22.6,323.7,1014,72.2,21.3,174.8,15.1,8,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07684099999,LFMD,E5975,07690099999,16153099999,LFMN"
164,Monaco,Monte-Carlo,5/26/2024,13:00:00,18.4,17.3,17.7,18.4,17.3,17.7,13.7,77.3,0.4,3.2,4.17,rain,0,,8.6,8.6,104,1015.1,71.4,24,255.9,22.7,8,10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
165,Canada,Montreal,10/8/1978,\N,6.2,2.3,4,2,-2.6,-0.5,-2.3,64,0,0,0,,,0,,29.6,283.9,1012.7,74.2,23.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"716,270,947,927,162,000,000,000,000,000,000"
166,Canada,Montreal,9/30/1979,\N,20.4,9.7,13.8,20.4,7.7,13.5,11.5,86.4,0,0,0,,,0,,20.9,105.7,1016.3,83.9,10.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"716,270,947,927,162,000,000,000,000,000,000"
167,Canada,Montreal,9/28/1980,\N,10.4,0.4,7,10.4,-1,4.4,1.3,69.5,1,100,4.17,rain,,0,,27.7,286,1020.5,42.9,28,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"716,270,947,927,162,000,000,000,000,000,000"
168,Canada,Montreal,9/27/1981,\N,19.7,12,15.9,19.7,12,15.9,13.6,86.4,18,100,4.17,rain,,0,,29,185.9,1007,91.6,12.5,,,,,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"716,270,947,927,162,000,000,000,000,000,000"
169,Canada,Montreal,6/13/1982,\N,20,11.3,15.7,20,11.3,15.7,11,73.9,0.2,100,4.17,rain,,,,32.9,172.7,1015.1,95.1,19.7,,,,,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"71,627,094,792,716,200,000,000,000,000,000,000,000,000,000"
170,Canada,Montreal,6/12/1983,\N,29.3,14.8,21.7,29.7,14.8,21.9,14.7,65.3,3.6,100,4.17,rain,,,,24.8,229.9,1016,68.9,21.7,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"716,270,947,927,162,000,000,000,000,000,000"
171,Canada,Montreal,6/17/1984,\N,26.7,13.8,20.2,27,13.8,20.2,12.2,61.1,0.2,100,4.17,rain,,,,20.7,185.1,1016.4,58.2,22.4,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"716,270,947,927,162,000,000,000,000,000,000"
172,Canada,Montreal,6/16/1985,\N,19.8,10.3,15.2,19.8,10.3,15.2,11.8,80.3,1,100,4.17,rain,,,,10.7,119.8,1010.9,86.1,19.6,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"716,270,947,927,162,000,000,000,000,000,000"
