raceId,driverId,lap,position,time,milliseconds
1120,825,25,20,1:30.592,90592
1120,825,26,20,1:30.599,90599
1120,825,27,20,1:30.691,90691
1120,825,28,20,1:30.709,90709
1120,825,29,20,1:30.628,90628
1120,825,30,20,1:30.116,90116
1120,825,31,20,1:30.631,90631
1120,825,32,20,1:30.684,90684
1120,825,33,20,1:30.437,90437
1120,825,34,20,1:30.452,90452
1120,825,35,20,1:30.413,90413
1120,825,36,20,1:30.674,90674
1120,825,37,20,1:30.345,90345
1120,825,38,19,1:30.376,90376
1120,825,39,19,1:30.425,90425
1120,825,40,20,1:31.437,91437
1120,825,41,20,1:30.480,90480
1120,825,42,19,1:30.356,90356
1120,825,43,19,1:30.057,90057
1120,825,44,19,1:30.084,90084
1120,825,45,19,1:30.110,90110
1120,825,46,19,1:29.934,89934
1120,825,47,20,1:31.923,91923
1120,825,48,20,1:30.657,90657
1120,825,49,20,1:30.553,90553
1120,825,50,20,1:30.509,90509
1120,825,51,20,1:30.432,90432
1120,825,52,20,1:31.497,91497
1120,825,53,20,1:30.445,90445
1120,825,54,20,1:30.207,90207
1120,825,55,20,1:30.252,90252
1120,825,56,20,1:30.429,90429
1120,825,57,20,1:31.256,91256
1120,858,1,20,1:42.022,102022
1120,858,2,20,1:33.582,93582
1120,858,3,20,1:31.400,91400
1120,858,4,20,1:31.487,91487
1120,858,5,19,1:32.275,92275
1120,858,6,19,1:31.712,91712
1120,858,7,19,1:31.157,91157
1120,858,8,18,1:31.542,91542
1120,858,9,18,1:31.408,91408
1120,858,10,18,1:32.038,92038
1120,858,11,18,1:31.882,91882
1120,858,12,18,1:31.889,91889
1120,858,13,17,1:32.050,92050
1120,858,14,14,1:31.825,91825
1120,858,15,16,1:34.856,94856
1120,858,16,20,1:51.904,111904
1120,858,17,20,1:30.404,90404
1120,858,18,20,1:31.295,91295
1120,858,19,20,1:30.368,90368
1120,858,20,20,1:30.406,90406
1120,858,21,20,1:30.281,90281
1120,858,22,19,1:30.434,90434
1120,858,23,19,1:30.837,90837
1120,858,24,19,1:30.609,90609
1120,858,25,19,1:30.530,90530
1120,858,26,19,1:30.608,90608
1120,858,27,19,1:30.465,90465
1120,858,28,19,1:30.987,90987
1120,858,29,19,1:30.693,90693
1120,858,30,18,1:30.642,90642
1120,858,31,18,1:30.647,90647
1120,858,32,17,1:31.130,91130
1120,858,33,16,1:30.878,90878
1120,858,34,15,1:30.769,90769
1120,858,35,15,1:30.545,90545
1120,858,36,15,1:30.740,90740
1120,858,37,14,1:31.780,91780
1120,858,38,14,1:31.231,91231
1120,858,39,15,1:31.989,91989
1120,858,40,16,1:31.754,91754
1120,858,41,16,1:32.696,92696
1120,858,42,20,1:50.027,110027
1120,858,43,20,1:28.580,88580
1120,858,44,20,1:28.645,88645
1120,858,45,20,1:28.791,88791
1120,858,46,20,1:28.918,88918
1120,858,47,19,1:29.458,89458
1120,858,48,19,1:29.931,89931
1120,858,49,19,1:28.896,88896
1120,858,50,18,1:28.980,88980
1120,858,51,18,1:28.837,88837
1120,858,52,18,1:28.640,88640
1120,858,53,18,1:28.943,88943
1120,858,54,18,1:28.923,88923
1120,858,55,18,1:29.025,89025
1120,858,56,18,1:29.430,89430
1120,858,57,17,1:29.265,89265
1120,858,58,16,1:29.379,89379
1121,830,1,1,1:37.284,97284
1121,830,2,1,1:36.296,96296
1121,830,3,1,1:36.753,96753
1121,830,4,1,1:36.647,96647
1121,830,5,1,1:37.173,97173
1121,830,6,1,1:37.092,97092
1121,830,7,1,1:37.038,97038
1121,830,8,1,1:37.024,97024
1121,830,9,1,1:37.229,97229
1121,830,10,1,1:36.960,96960
1121,830,11,1,1:37.085,97085
1121,830,12,1,1:37.045,97045
1121,830,13,1,1:37.030,97030
1121,830,14,1,1:37.028,97028
1121,830,15,1,1:37.011,97011
1121,830,16,1,1:37.168,97168
1121,830,17,1,1:39.896,99896
1121,830,18,1,1:57.854,117854
1121,830,19,1,1:35.283,95283
1121,830,20,1,1:35.160,95160
1121,830,21,1,1:35.316,95316
1121,830,22,1,1:35.204,95204
1121,830,23,1,1:35.216,95216
1121,830,24,1,1:35.289,95289
1121,830,25,1,1:35.342,95342
1121,830,26,1,1:35.223,95223
1121,830,27,1,1:35.581,95581
1121,830,28,1,1:35.477,95477
1121,830,29,1,1:35.793,95793
1121,830,30,1,1:35.771,95771
1121,830,31,1,1:35.679,95679
1121,830,32,1,1:35.886,95886
1121,830,33,1,1:35.863,95863
1121,830,34,1,1:36.133,96133
1121,830,35,1,1:36.018,96018
1121,830,36,1,1:36.205,96205
1121,830,37,1,1:39.234,99234
1121,830,38,1,1:56.445,116445
1121,830,39,1,1:32.608,92608
1121,830,40,1,1:36.589,96589
1121,830,41,1,1:35.290,95290
1121,830,42,1,1:34.667,94667
1121,830,43,1,1:34.151,94151
1121,830,44,1,1:34.531,94531
1121,830,45,1,1:34.249,94249
1121,830,46,1,1:34.193,94193
1121,830,47,1,1:34.239,94239
1121,830,48,1,1:34.350,94350
1121,830,49,1,1:34.403,94403
1121,830,50,1,1:34.783,94783
1121,830,51,1,1:34.340,94340
1121,830,52,1,1:34.906,94906
1121,830,53,1,1:35.600,95600
1121,830,54,1,1:35.334,95334
1121,830,55,1,1:35.184,95184
1121,830,56,1,1:34.671,94671
1121,830,57,1,1:34.923,94923
1121,844,1,2,1:38.271,98271
1121,844,2,2,1:36.862,96862
1121,844,3,3,1:38.062,98062
1121,844,4,3,1:37.752,97752
1121,844,5,3,1:38.131,98131
1121,844,6,3,1:37.782,97782
1121,844,7,4,1:38.957,98957
1121,844,8,4,1:38.136,98136
1121,844,9,4,1:37.844,97844
1121,844,10,4,1:37.884,97884
1121,844,11,6,1:41.737,101737
1121,844,12,13,1:57.471,117471
1121,844,13,9,1:36.432,96432
1121,844,14,8,1:36.756,96756
1121,844,15,6,1:36.813,96813
1121,844,16,4,1:36.673,96673
1121,844,17,5,1:37.302,97302
1121,844,18,5,1:37.438,97438
1121,844,19,5,1:36.821,96821
1121,844,20,5,1:36.794,96794
1121,844,21,5,1:36.977,96977
1121,844,22,5,1:36.796,96796
1121,844,23,5,1:36.987,96987
1121,844,24,5,1:36.924,96924
1121,844,25,5,1:36.760,96760
1121,844,26,5,1:36.810,96810
1121,844,27,5,1:36.831,96831
1121,844,28,5,1:36.907,96907
1121,844,29,5,1:36.963,96963
1121,844,30,5,1:37.158,97158
1121,844,31,4,1:37.031,97031
1121,844,32,4,1:36.941,96941
1121,844,33,4,1:36.741,96741
1121,844,34,4,1:39.614,99614
1121,844,35,6,1:56.166,116166
1121,844,36,5,1:34.090,94090
1121,844,37,5,1:34.897,94897
1121,844,38,5,1:34.783,94783
1121,844,39,5,1:35.087,95087
1121,844,40,5,1:34.859,94859
1121,844,41,5,1:35.028,95028
1121,844,42,5,1:34.982,94982
1121,844,43,5,1:35.192,95192
1121,844,44,5,1:35.051,95051
1121,844,45,5,1:35.220,95220
1121,844,46,4,1:35.058,95058
1121,844,47,4,1:35.057,95057
1121,844,48,4,1:35.308,95308
1121,844,49,4,1:35.302,95302
1121,844,50,4,1:35.383,95383
1121,844,51,4,1:35.418,95418
1121,844,52,4,1:35.394,95394
1121,844,53,4,1:35.480,95480
1121,844,54,4,1:35.265,95265
1121,844,55,4,1:35.785,95785
1121,844,56,4,1:35.924,95924
1121,844,57,4,1:36.324,96324
1121,847,1,3,1:39.228,99228
1121,847,2,3,1:36.635,96635
1121,847,3,2,1:36.406,96406
1121,847,4,2,1:37.738,97738
1121,847,5,2,1:38.116,98116
1121,847,6,2,1:37.784,97784
1121,847,7,2,1:38.082,98082
1121,847,8,2,1:37.862,97862
1121,847,9,2,1:37.730,97730
1121,847,10,2,1:37.782,97782
1121,847,11,4,1:40.515,100515
1121,847,12,11,1:58.460,118460
1121,847,13,7,1:37.167,97167
1121,847,14,7,1:37.571,97571
1121,847,15,4,1:36.922,96922
1121,847,16,3,1:36.683,96683
1121,847,17,3,1:36.234,96234
1121,847,18,4,1:37.819,97819
1121,847,19,4,1:37.233,97233
1121,847,20,4,1:36.732,96732
1121,847,21,4,1:36.769,96769
1121,847,22,4,1:36.992,96992
1121,847,23,4,1:36.954,96954
1121,847,24,4,1:36.736,96736
1121,847,25,4,1:36.928,96928
1121,847,26,4,1:36.801,96801
1121,847,27,4,1:36.815,96815
1121,847,28,4,1:36.911,96911
1121,847,29,4,1:37.066,97066
1121,847,30,4,1:37.186,97186
1121,847,31,5,1:39.405,99405
1121,847,32,9,1:57.267,117267
1121,847,33,9,1:35.838,95838
1121,847,34,6,1:35.241,95241
1121,847,35,4,1:35.772,95772
1121,847,36,4,1:35.434,95434
1121,847,37,4,1:35.481,95481
1121,847,38,4,1:35.479,95479
1121,847,39,4,1:35.204,95204
1121,847,40,4,1:35.065,95065
1121,847,41,4,1:35.093,95093
1121,847,42,4,1:35.136,95136
1121,847,43,4,1:35.193,95193
1121,847,44,4,1:35.162,95162
1121,847,45,4,1:35.276,95276
1121,847,46,5,1:36.657,96657
1121,847,47,5,1:35.805,95805
1121,847,48,5,1:36.059,96059
1121,847,49,5,1:35.954,95954
1121,847,50,5,1:36.181,96181
1121,847,51,5,1:35.852,95852
1121,847,52,5,1:36.186,96186
1121,847,53,5,1:35.979,95979
1121,847,54,5,1:36.013,96013
1121,847,55,5,1:36.151,96151
1121,847,56,5,1:36.350,96350
1121,847,57,5,1:36.440,96440
1121,815,1,4,1:40.053,100053
1121,815,2,4,1:36.541,96541
1121,815,3,4,1:37.297,97297
1121,815,4,4,1:37.722,97722
1121,815,5,4,1:38.044,98044
1121,815,6,4,1:37.823,97823
1121,815,7,3,1:37.821,97821
1121,815,8,3,1:37.838,97838
1121,815,9,3,1:37.596,97596
1121,815,10,3,1:37.630,97630
1121,815,11,2,1:37.836,97836
1121,815,12,3,1:40.277,100277
1121,815,13,8,1:57.624,117624
1121,815,14,6,1:35.606,95606
1121,815,15,3,1:36.815,96815
1121,815,16,2,1:35.783,95783
1121,815,17,2,1:36.454,96454
1121,815,18,2,1:36.311,96311
1121,815,19,2,1:36.038,96038
1121,815,20,2,1:36.278,96278
1121,815,21,2,1:36.165,96165
1121,815,22,2,1:36.037,96037
1121,815,23,2,1:36.249,96249
1121,815,24,2,1:36.211,96211
1121,815,25,2,1:36.344,96344
1121,815,26,2,1:36.347,96347
1121,815,27,2,1:36.233,96233
1121,815,28,2,1:36.226,96226
1121,815,29,2,1:36.437,96437
1121,815,30,2,1:36.313,96313
1121,815,31,2,1:36.339,96339
1121,815,32,2,1:36.276,96276
1121,815,33,2,1:36.564,96564
1121,815,34,2,1:36.378,96378
1121,815,35,2,1:36.776,96776
1121,815,36,2,1:39.365,99365
1121,815,37,2,1:55.808,115808
1121,815,38,2,1:34.804,94804
1121,815,39,2,1:34.607,94607
1121,815,40,2,1:34.364,94364
1121,815,41,2,1:34.400,94400
1121,815,42,2,1:34.525,94525
1121,815,43,2,1:34.797,94797
1121,815,44,2,1:34.799,94799
1121,815,45,2,1:34.592,94592
1121,815,46,2,1:34.844,94844
1121,815,47,2,1:34.730,94730
1121,815,48,2,1:34.885,94885
1121,815,49,2,1:34.966,94966
1121,815,50,2,1:35.082,95082
1121,815,51,2,1:34.940,94940
1121,815,52,2,1:35.183,95183
1121,815,53,2,1:35.842,95842
1121,815,54,2,1:35.459,95459
1121,815,55,2,1:35.611,95611
1121,815,56,2,1:35.568,95568
1121,815,57,2,1:35.746,95746
1121,832,1,5,1:40.620,100620
1121,832,2,5,1:37.236,97236
1121,832,3,5,1:37.080,97080
1121,832,4,5,1:37.264,97264
1121,832,5,5,1:38.032,98032
1121,832,6,5,1:37.741,97741
1121,832,7,5,1:38.260,98260
1121,832,8,5,1:38.183,98183
1121,832,9,5,1:38.030,98030
1121,832,10,5,1:37.608,97608
1121,832,11,3,1:37.656,97656
1121,832,12,2,1:37.650,97650
1121,832,13,2,1:37.243,97243
1121,832,14,2,1:39.753,99753
1121,832,15,7,1:57.225,117225
1121,832,16,5,1:36.376,96376
1121,832,17,4,1:35.507,95507
1121,832,18,3,1:36.088,96088
1121,832,19,3,1:36.236,96236
1121,832,20,3,1:36.034,96034
1121,832,21,3,1:36.104,96104
1121,832,22,3,1:36.008,96008
1121,832,23,3,1:36.149,96149
1121,832,24,3,1:36.200,96200
1121,832,25,3,1:36.220,96220
1121,832,26,3,1:36.221,96221
1121,832,27,3,1:36.272,96272
1121,832,28,3,1:36.534,96534
1121,832,29,3,1:36.600,96600
1121,832,30,3,1:36.337,96337
1121,832,31,3,1:36.537,96537
1121,832,32,3,1:36.762,96762
1121,832,33,3,1:36.556,96556
1121,832,34,3,1:36.551,96551
1121,832,35,3,1:39.274,99274
1121,832,36,3,1:55.620,115620
1121,832,37,3,1:35.302,95302
1121,832,38,3,1:35.100,95100
1121,832,39,3,1:34.709,94709
1121,832,40,3,1:34.739,94739
1121,832,41,3,1:35.041,95041
1121,832,42,3,1:34.861,94861
1121,832,43,3,1:34.795,94795
1121,832,44,3,1:34.507,94507
1121,832,45,3,1:34.790,94790
1121,832,46,3,1:34.853,94853
1121,832,47,3,1:34.901,94901
1121,832,48,3,1:34.981,94981
1121,832,49,3,1:35.440,95440
1121,832,50,3,1:35.142,95142
1121,832,51,3,1:35.282,95282
1121,832,52,3,1:35.083,95083
1121,832,53,3,1:35.211,95211
1121,832,54,3,1:35.309,95309
1121,832,55,3,1:35.407,95407
1121,832,56,3,1:35.305,95305
1121,832,57,3,1:35.327,95327
1121,4,1,6,1:41.679,101679
1121,4,2,6,1:38.020,98020
1121,4,3,7,1:39.046,99046
1121,4,4,7,1:37.776,97776
1121,4,5,8,1:39.292,99292
1121,4,6,8,1:38.053,98053
1121,4,7,8,1:38.008,98008
1121,4,8,8,1:38.103,98103
1121,4,9,8,1:38.896,98896
1121,4,10,9,1:39.325,99325
1121,4,11,9,1:38.554,98554
1121,4,12,6,1:38.543,98543
1121,4,13,4,1:38.587,98587
1121,4,14,3,1:38.612,98612
1121,4,15,2,1:41.101,101101
1121,4,16,10,1:58.814,118814
1121,4,17,9,1:36.970,96970
1121,4,18,9,1:37.361,97361
1121,4,19,9,1:37.072,97072
1121,4,20,9,1:37.357,97357
1121,4,21,9,1:37.342,97342
1121,4,22,9,1:37.122,97122
1121,4,23,9,1:37.265,97265
1121,4,24,9,1:37.046,97046
1121,4,25,9,1:37.179,97179
1121,4,26,9,1:37.638,97638
1121,4,27,9,1:36.945,96945
1121,4,28,9,1:37.256,97256
1121,4,29,9,1:37.104,97104
1121,4,30,9,1:36.982,96982
1121,4,31,9,1:36.957,96957
1121,4,32,8,1:37.056,97056
1121,4,33,8,1:37.202,97202
1121,4,34,7,1:37.601,97601
1121,4,35,5,1:37.273,97273
1121,4,36,7,1:38.343,98343
1121,4,37,7,1:36.799,96799
1121,4,38,7,1:37.297,97297
1121,4,39,8,1:37.946,97946
1121,4,40,9,1:38.061,98061
1121,4,41,9,1:40.261,100261
1121,4,42,11,1:56.899,116899
1121,4,43,11,1:35.107,95107
1121,4,44,10,1:34.981,94981
1121,4,45,10,1:34.872,94872
1121,4,46,10,1:35.126,95126
1121,4,47,10,1:35.225,95225
1121,4,48,9,1:34.199,94199
1121,4,49,9,1:34.571,94571
1121,4,50,9,1:34.677,94677
1121,4,51,9,1:34.916,94916
1121,4,52,9,1:34.862,94862
1121,4,53,9,1:35.249,95249
1121,4,54,9,1:35.745,95745
1121,4,55,9,1:35.066,95066
1121,4,56,9,1:35.014,95014
1121,4,57,9,1:35.276,95276
1121,846,1,7,1:42.168,102168
1121,846,2,7,1:38.010,98010
1121,846,3,6,1:37.787,97787
1121,846,4,6,1:37.450,97450
1121,846,5,6,1:37.794,97794
1121,846,6,6,1:37.896,97896
1121,846,7,6,1:37.860,97860
1121,846,8,6,1:38.134,98134
1121,846,9,6,1:38.064,98064
1121,846,10,6,1:37.936,97936
1121,846,11,5,1:38.172,98172
1121,846,12,4,1:38.082,98082
1121,846,13,3,1:40.635,100635
1121,846,14,9,1:57.770,117770
1121,846,15,8,1:36.912,96912
1121,846,16,6,1:36.565,96565
1121,846,17,6,1:36.776,96776
1121,846,18,6,1:36.508,96508
1121,846,19,6,1:36.416,96416
1121,846,20,6,1:36.501,96501
1121,846,21,6,1:36.620,96620
1121,846,22,6,1:36.668,96668
1121,846,23,6,1:36.696,96696
1121,846,24,6,1:36.823,96823
1121,846,25,6,1:36.730,96730
1121,846,26,6,1:36.566,96566
1121,846,27,6,1:36.726,96726
1121,846,28,6,1:37.018,97018
1121,846,29,6,1:37.041,97041
1121,846,30,6,1:36.986,96986
1121,846,31,6,1:37.083,97083
1121,846,32,5,1:37.171,97171
1121,846,33,5,1:39.626,99626
1121,846,34,8,1:56.898,116898
1121,846,35,7,1:34.476,94476
1121,846,36,6,1:35.690,95690
1121,846,37,6,1:35.067,95067
1121,846,38,6,1:35.149,95149
1121,846,39,6,1:34.880,94880
1121,846,40,6,1:35.276,95276
1121,846,41,6,1:35.069,95069
1121,846,42,6,1:35.165,95165
1121,846,43,6,1:35.295,95295
1121,846,44,6,1:35.346,95346
1121,846,45,6,1:35.338,95338
1121,846,46,6,1:35.371,95371
1121,846,47,6,1:35.485,95485
1121,846,48,6,1:35.717,95717
1121,846,49,6,1:35.674,95674
1121,846,50,6,1:35.657,95657
1121,846,51,6,1:36.038,96038
1121,846,52,6,1:35.922,95922
1121,846,53,6,1:35.782,95782
1121,846,54,6,1:35.934,95934
1121,846,55,6,1:36.223,96223
1121,846,56,6,1:35.976,95976
1121,846,57,6,1:36.582,96582
1121,857,1,8,1:42.523,102523
1121,857,2,8,1:38.382,98382
1121,857,3,8,1:38.258,98258
1121,857,4,8,1:37.897,97897
1121,857,5,7,1:37.859,97859
1121,857,6,7,1:37.955,97955
1121,857,7,7,1:37.984,97984
1121,857,8,7,1:37.956,97956
1121,857,9,7,1:38.096,98096
1121,857,10,7,1:38.073,98073
1121,857,11,7,1:38.397,98397
1121,857,12,5,1:40.739,100739
1121,857,13,11,1:58.689,118689
1121,857,14,10,1:36.796,96796
1121,857,15,9,1:36.823,96823
1121,857,16,7,1:36.427,96427
1121,857,17,7,1:36.872,96872
1121,857,18,7,1:37.095,97095
1121,857,19,7,1:36.577,96577
1121,857,20,7,1:36.644,96644
1121,857,21,7,1:36.733,96733
1121,857,22,7,1:36.555,96555
1121,857,23,7,1:36.680,96680
1121,857,24,7,1:36.884,96884
1121,857,25,7,1:37.008,97008
1121,857,26,7,1:36.882,96882
1121,857,27,7,1:36.905,96905
1121,857,28,7,1:36.905,96905
1121,857,29,7,1:37.179,97179
1121,857,30,7,1:37.177,97177
1121,857,31,7,1:37.570,97570
1121,857,32,6,1:37.163,97163
1121,857,33,6,1:37.088,97088
1121,857,34,5,1:39.211,99211
1121,857,35,9,1:59.703,119703
1121,857,36,9,1:35.153,95153
1121,857,37,9,1:34.774,94774
1121,857,38,9,1:35.298,95298
1121,857,39,9,1:34.983,94983
1121,857,40,8,1:35.005,95005
1121,857,41,8,1:35.109,95109
1121,857,42,8,1:35.341,95341
1121,857,43,8,1:35.258,95258
1121,857,44,8,1:35.238,95238
1121,857,45,8,1:35.306,95306
1121,857,46,8,1:35.296,95296
1121,857,47,8,1:35.376,95376
1121,857,48,8,1:35.702,95702
1121,857,49,8,1:35.653,95653
1121,857,50,8,1:35.984,95984
1121,857,51,8,1:35.800,95800
1121,857,52,8,1:36.024,96024
1121,857,53,8,1:35.739,95739
1121,857,54,8,1:36.107,96107
1121,857,55,8,1:35.973,95973
1121,857,56,8,1:36.100,96100
1121,857,57,8,1:35.920,95920
1121,1,1,9,1:43.122,103122
1121,1,2,9,1:38.273,98273
1121,1,3,9,1:38.303,98303
1121,1,4,9,1:38.287,98287
1121,1,5,9,1:38.350,98350
1121,1,6,9,1:38.183,98183
1121,1,7,9,1:37.839,97839
1121,1,8,9,1:38.221,98221
1121,1,9,9,1:38.645,98645
1121,1,10,8,1:38.037,98037
1121,1,11,8,1:38.236,98236
1121,1,12,7,1:40.889,100889
1121,1,13,12,1:58.645,118645
1121,1,14,11,1:37.178,97178
1121,1,15,10,1:37.264,97264
1121,1,16,8,1:37.091,97091
1121,1,17,8,1:37.111,97111
1121,1,18,8,1:36.850,96850
1121,1,19,8,1:36.694,96694
1121,1,20,8,1:36.264,96264
1121,1,21,8,1:36.510,96510
1121,1,22,8,1:36.633,96633
1121,1,23,8,1:36.717,96717
1121,1,24,8,1:36.666,96666
1121,1,25,8,1:36.919,96919
1121,1,26,8,1:36.714,96714
1121,1,27,8,1:37.201,97201
1121,1,28,8,1:36.692,96692
1121,1,29,8,1:36.786,96786
1121,1,30,8,1:37.244,97244
1121,1,31,8,1:36.975,96975
1121,1,32,7,1:37.325,97325
1121,1,33,7,1:39.696,99696
1121,1,34,9,1:54.974,114974
1121,1,35,8,1:35.489,95489
1121,1,36,8,1:35.279,95279
1121,1,37,8,1:35.597,95597
1121,1,38,8,1:34.966,94966
1121,1,39,7,1:34.722,94722
1121,1,40,7,1:35.041,95041
1121,1,41,7,1:34.940,94940
1121,1,42,7,1:34.996,94996
1121,1,43,7,1:34.935,94935
1121,1,44,7,1:35.169,95169
1121,1,45,7,1:35.184,95184
1121,1,46,7,1:35.285,95285
1121,1,47,7,1:35.226,95226
1121,1,48,7,1:36.165,96165
1121,1,49,7,1:35.914,95914
1121,1,50,7,1:35.612,95612
1121,1,51,7,1:35.532,95532
1121,1,52,7,1:35.479,95479
1121,1,53,7,1:35.550,95550
1121,1,54,7,1:35.974,95974
1121,1,55,7,1:35.633,95633
1121,1,56,7,1:35.706,95706
1121,1,57,7,1:36.138,96138
1121,852,1,10,1:43.485,103485
1121,852,2,10,1:38.689,98689
1121,852,3,10,1:38.431,98431
1121,852,4,10,1:38.310,98310
1121,852,5,10,1:38.321,98321
1121,852,6,10,1:38.361,98361
1121,852,7,10,1:38.364,98364
1121,852,8,10,1:38.513,98513
1121,852,9,10,1:38.554,98554
1121,852,10,10,1:38.912,98912
1121,852,11,10,1:38.799,98799
1121,852,12,8,1:38.769,98769
1121,852,13,5,1:38.860,98860
1121,852,14,4,1:41.138,101138
1121,852,15,13,1:59.588,119588
1121,852,16,12,1:37.516,97516
1121,852,17,11,1:37.482,97482
1121,852,18,11,1:37.359,97359
1121,852,19,11,1:37.396,97396
1121,852,20,11,1:37.766,97766
1121,852,21,11,1:37.777,97777
1121,852,22,11,1:37.837,97837
1121,852,23,11,1:37.671,97671
1121,852,24,11,1:37.634,97634
1121,852,25,11,1:37.851,97851
1121,852,26,11,1:38.058,98058
1121,852,27,11,1:38.083,98083
1121,852,28,10,1:38.164,98164
1121,852,29,10,1:37.777,97777
1121,852,30,10,1:37.477,97477
1121,852,31,10,1:37.468,97468
1121,852,32,10,1:37.847,97847
1121,852,33,10,1:37.498,97498
1121,852,34,10,1:40.835,100835
1121,852,35,15,1:57.417,117417
1121,852,36,15,1:37.706,97706
1121,852,37,14,1:35.833,95833
1121,852,38,13,1:37.046,97046
1121,852,39,13,1:36.125,96125
1121,852,40,13,1:36.263,96263
1121,852,41,13,1:36.179,96179
1121,852,42,13,1:35.981,95981
1121,852,43,13,1:35.956,95956
1121,852,44,13,1:36.144,96144
1121,852,45,13,1:35.964,95964
1121,852,46,13,1:36.187,96187
1121,852,47,13,1:36.396,96396
1121,852,48,13,1:36.554,96554
1121,852,49,13,1:36.695,96695
1121,852,50,13,1:36.827,96827
1121,852,51,13,1:37.067,97067
1121,852,52,14,1:39.042,99042
1121,852,53,14,1:36.838,96838
1121,852,54,14,1:36.672,96672
1121,852,55,14,1:37.269,97269
1121,852,56,14,1:37.473,97473
1121,848,1,11,1:43.888,103888
1121,848,2,11,1:38.826,98826
1121,848,3,11,1:38.507,98507
1121,848,4,11,1:38.422,98422
1121,848,5,11,1:38.509,98509
1121,848,6,11,1:38.575,98575
1121,848,7,11,1:38.971,98971
1121,848,8,11,1:38.660,98660
1121,848,9,11,1:38.652,98652
1121,848,10,11,1:38.952,98952
1121,848,11,11,1:38.835,98835
1121,848,12,9,1:38.934,98934
1121,848,13,6,1:38.823,98823
1121,848,14,5,1:38.977,98977
1121,848,15,5,1:41.171,101171
1121,848,16,15,1:59.341,119341
1121,848,17,14,1:37.392,97392
1121,848,18,14,1:37.590,97590
1121,848,19,14,1:37.763,97763
1121,848,20,14,1:37.701,97701
1121,848,21,14,1:37.918,97918
1121,848,22,14,1:38.031,98031
1121,848,23,14,1:37.869,97869
1121,848,24,14,1:38.204,98204
1121,848,25,14,1:38.226,98226
1121,848,26,14,1:38.100,98100
1121,848,27,14,1:38.296,98296
1121,848,28,13,1:38.048,98048
1121,848,29,12,1:37.879,97879
1121,848,30,12,1:37.968,97968
1121,848,31,12,1:38.135,98135
1121,848,32,11,1:38.183,98183
1121,848,33,11,1:38.346,98346
1121,848,34,11,1:37.750,97750
1121,848,35,10,1:37.767,97767
1121,848,36,10,1:40.333,100333
1121,848,37,16,1:57.632,117632
1121,848,38,16,1:36.129,96129
1121,848,39,16,1:35.856,95856
1121,848,40,16,1:35.723,95723
1121,848,41,16,1:35.885,95885
1121,848,42,15,1:35.799,95799
1121,848,43,15,1:35.766,95766
1121,848,44,15,1:35.783,95783
1121,848,45,15,1:35.758,95758
1121,848,46,15,1:36.008,96008
1121,848,47,15,1:36.026,96026
1121,848,48,15,1:36.135,96135
1121,848,49,15,1:37.102,97102
1121,848,50,15,1:37.616,97616
1121,848,51,15,1:37.493,97493
1121,848,52,15,1:36.218,96218
1121,848,53,15,1:36.308,96308
1121,848,54,15,1:36.334,96334
1121,848,55,15,1:36.593,96593
1121,848,56,15,1:36.922,96922
1121,825,1,12,1:44.349,104349
1121,825,2,12,1:38.911,98911
1121,825,3,12,1:38.399,98399
1121,825,4,12,1:38.497,98497
1121,825,5,12,1:38.576,98576
1121,825,6,12,1:38.529,98529
1121,825,7,12,1:40.058,100058
1121,825,8,12,1:39.172,99172
1121,825,9,12,1:38.861,98861
1121,825,10,12,1:38.747,98747
1121,825,11,12,1:41.088,101088
1121,825,12,17,1:59.682,119682
1121,825,13,15,1:36.890,96890
1121,825,14,14,1:37.590,97590
1121,825,15,14,1:38.332,98332
1121,825,16,13,1:37.749,97749
1121,825,17,13,1:38.282,98282
1121,825,18,13,1:37.583,97583
1121,825,19,13,1:37.792,97792
1121,825,20,13,1:38.062,98062
1121,825,21,13,1:38.010,98010
1121,825,22,13,1:38.147,98147
1121,825,23,13,1:38.293,98293
1121,825,24,13,1:38.156,98156
1121,825,25,13,1:38.290,98290
1121,825,26,13,1:38.093,98093
1121,825,27,12,1:38.226,98226
1121,825,28,12,1:37.936,97936
1121,825,29,11,1:37.965,97965
1121,825,30,11,1:38.040,98040
1121,825,31,11,1:38.000,98000
1121,825,32,13,1:40.565,100565
1121,825,33,16,1:56.655,116655
1121,825,34,16,1:35.570,95570
1121,825,35,16,1:35.698,95698
1121,825,36,14,1:35.851,95851
1121,825,37,13,1:35.741,95741
1121,825,38,12,1:36.042,96042
1121,825,39,12,1:35.876,95876
1121,825,40,12,1:36.071,96071
1121,825,41,12,1:36.340,96340
1121,825,42,12,1:36.310,96310
1121,825,43,12,1:36.232,96232
1121,825,44,12,1:36.249,96249
1121,825,45,12,1:36.349,96349
1121,825,46,12,1:36.446,96446
1121,825,47,12,1:36.454,96454
1121,825,48,12,1:36.679,96679
1121,825,49,12,1:36.842,96842
1121,825,50,12,1:37.035,97035
1121,825,51,12,1:36.929,96929
1121,825,52,12,1:36.930,96930
1121,825,53,12,1:37.958,97958
1121,825,54,12,1:36.890,96890
